"semestre","carrera","promedio","edad","peso","estatura","genero"
3,"BIOQUIMICA",81.75,21,82,170,"M"
4,"BIOQUIMICA",85,19,74,180,"F"
4,"BIOQUIMICA",90.17,21,92,164,"F"
8,"BIOQUIMICA",81.12,22,80,174,"F"
8,"BIOQUIMICA",79.37,22,60,163,"F"
5,"BIOQUIMICA",85.2,19,74,188,"F"
4,"BIOQUIMICA",90.61,19,59,187,"F"
7,"BIOQUIMICA",87.06,19,99,178,"F"
8,"BIOQUIMICA",85.11,20,66,166,"F"
8,"BIOQUIMICA",77.34,19,60,153,"M"
8,"BIOQUIMICA",83.87,26,57,152,"F"
4,"BIOQUIMICA",93.94,21,61,175,"F"
6,"BIOQUIMICA",87.71,22,61,167,"F"
5,"BIOQUIMICA",83.78,23,70,182,"M"
2,"BIOQUIMICA",93.67,24,87,177,"F"
5,"BIOQUIMICA",84.83,20,62,173,"M"
3,"BIOQUIMICA",84.92,20,68,169,"M"
6,"BIOQUIMICA",90.37,19,63,191,"F"
7,"BIOQUIMICA",79.82,23,77,170,"M"
5,"BIOQUIMICA",84.59,22,82,159,"M"
3,"BIOQUIMICA",85.83,22,67,170,"F"
3,"BIOQUIMICA",83.08,23,93,171,"F"
5,"BIOQUIMICA",88.1,20,73,167,"F"
4,"BIOQUIMICA",74.2,20,76,170,"F"
2,"BIOQUIMICA",94.5,17,77,200,"M"
3,"BIOQUIMICA",91,19,68,178,"M"
7,"BIOQUIMICA",88.64,18,74,163,"M"
5,"BIOQUIMICA",85.42,16,75,170,"M"
2,"BIOQUIMICA",89,23,61,170,"F"
2,"BIOQUIMICA",91.33,23,60,177,"F"
4,"BIOQUIMICA",87.88,19,77,157,"M"
4,"BIOQUIMICA",92.28,22,69,164,"M"
8,"BIOQUIMICA",82.77,24,83,176,"F"
4,"BIOQUIMICA",92.39,21,70,175,"M"
2,"BIOQUIMICA",93.83,21,78,163,"M"
2,"BIOQUIMICA",91.5,25,92,177,"M"
7,"BIOQUIMICA",82.25,22,103,188,"M"
6,"BIOQUIMICA",84.23,18,80,186,"F"
5,"BIOQUIMICA",79.81,21,72,181,"M"
4,"BIOQUIMICA",90.12,21,71,189,"F"
7,"BIOQUIMICA",85.95,20,59,170,"F"
4,"BIOQUIMICA",90.56,23,80,169,"F"
4,"BIOQUIMICA",89.28,20,55,175,"M"
8,"BIOQUIMICA",79.47,20,70,172,"M"
2,"BIOQUIMICA",94.83,23,79,148,"M"
2,"BIOQUIMICA",89.83,20,58,181,"M"
2,"BIOQUIMICA",90.83,19,78,172,"F"
6,"BIOQUIMICA",88.86,21,70,178,"M"
3,"BIOQUIMICA",84.83,18,70,171,"F"
3,"BIOQUIMICA",85.25,21,106,181,"F"
2,"BIOQUIMICA",91.67,19,51,179,"M"
7,"BIOQUIMICA",90.14,22,69,175,"F"
5,"BIOQUIMICA",84.7,23,71,167,"M"
4,"BIOQUIMICA",89.61,17,85,192,"M"
8,"BIOQUIMICA",81.29,21,68,185,"M"
6,"BIOQUIMICA",84.65,21,63,182,"F"
4,"BIOQUIMICA",93.06,23,58,172,"F"
5,"BIOQUIMICA",85.15,22,67,190,"M"
3,"BIOQUIMICA",85.83,19,87,161,"F"
4,"BIOQUIMICA",79.67,20,73,181,"F"
8,"BIOQUIMICA",92.55,22,78,178,"F"
3,"BIOQUIMICA",86.75,21,69,168,"M"
4,"BIOQUIMICA",84.07,20,71,170,"F"
2,"BIOQUIMICA",93.17,18,77,166,"M"
4,"BIOQUIMICA",94.72,22,95,171,"F"
4,"BIOQUIMICA",88.94,21,85,177,"M"
8,"BIOQUIMICA",87.43,21,64,175,"M"
3,"BIOQUIMICA",85.5,21,94,176,"M"
4,"BIOQUIMICA",79,22,77,176,"M"
5,"BIOQUIMICA",86.53,24,69,179,"M"
5,"BIOQUIMICA",77.46,22,93,173,"M"
7,"BIOQUIMICA",83.53,25,76,148,"M"
9,"BIOQUIMICA",87.13,19,58,193,"M"
8,"BIOQUIMICA",85.25,19,64,175,"M"
7,"BIOQUIMICA",79.84,20,67,189,"M"
4,"BIOQUIMICA",95.29,21,78,174,"F"
7,"BIOQUIMICA",84.61,24,64,161,"F"
8,"BIOQUIMICA",82.05,23,84,166,"F"
6,"BIOQUIMICA",83.17,24,79,176,"F"
4,"BIOQUIMICA",85.79,22,76,178,"M"
3,"BIOQUIMICA",88,22,69,179,"M"
5,"BIOQUIMICA",85.27,23,70,195,"M"
5,"BIOQUIMICA",88.27,22,57,180,"F"
5,"BIOQUIMICA",79.25,22,71,181,"F"
8,"BIOQUIMICA",81.21,18,85,166,"F"
5,"BIOQUIMICA",84.32,23,82,163,"F"
6,"BIOQUIMICA",86.92,22,76,188,"F"
8,"BIOQUIMICA",79.75,22,98,178,"F"
8,"BIOQUIMICA",80.11,22,87,173,"F"
2,"BIOQUIMICA",92.83,22,81,173,"F"
5,"BIOQUIMICA",81.37,25,53,194,"F"
6,"BIOQUIMICA",81.93,23,74,183,"F"
7,"BIOQUIMICA",86.7,18,78,180,"F"
9,"BIOQUIMICA",82.43,19,71,182,"M"
8,"BIOQUIMICA",89.43,22,74,181,"F"
3,"BIOQUIMICA",83.5,18,82,185,"F"
4,"BIOQUIMICA",91.67,22,76,178,"M"
4,"BIOQUIMICA",94.11,22,89,187,"F"
6,"BIOQUIMICA",81.43,23,94,178,"M"
2,"BIOQUIMICA",95.33,21,72,184,"F"
2,"BIOQUIMICA",93.67,21,62,193,"M"
8,"BIOQUIMICA",82,22,66,166,"M"
4,"BIOQUIMICA",92,20,64,166,"M"
3,"BIOQUIMICA",91,19,78,185,"F"
7,"BIOQUIMICA",82.5,20,66,178,"F"
3,"BIOQUIMICA",93.17,20,85,165,"M"
2,"BIOQUIMICA",92.83,20,56,169,"M"
2,"BIOQUIMICA",87.5,20,70,166,"M"
2,"BIOQUIMICA",94.83,20,72,175,"M"
3,"BIOQUIMICA",89.33,20,76,177,"M"
5,"BIOQUIMICA",85.76,22,89,171,"F"
9,"BIOQUIMICA",80.38,19,58,182,"M"
2,"BIOQUIMICA",91.33,21,70,169,"F"
4,"BIOQUIMICA",73.5,23,68,172,"M"
5,"BIOQUIMICA",83.47,20,90,182,"F"
6,"BIOQUIMICA",82.73,21,93,166,"M"
4,"BIOQUIMICA",90.55,19,68,167,"M"
7,"BIOQUIMICA",87.58,21,71,189,"M"
3,"BIOQUIMICA",91.75,20,77,176,"M"
6,"BIOQUIMICA",82.41,17,76,155,"F"
5,"BIOQUIMICA",83,19,63,178,"M"
2,"BIOQUIMICA",91.5,20,76,167,"M"
6,"BIOQUIMICA",84.15,20,72,160,"M"
6,"BIOQUIMICA",85.6,20,73,173,"M"
4,"BIOQUIMICA",83.76,21,87,177,"M"
6,"BIOQUIMICA",85.59,23,72,192,"M"
7,"BIOQUIMICA",78.94,18,67,166,"M"
6,"BIOQUIMICA",86.43,21,73,191,"M"
5,"BIOQUIMICA",86.61,21,91,201,"M"
6,"BIOQUIMICA",85.31,20,81,193,"M"
3,"BIOQUIMICA",89.36,18,64,172,"M"
7,"BIOQUIMICA",83.73,20,59,183,"M"
8,"BIOQUIMICA",79.59,18,82,166,"F"
4,"BIOQUIMICA",85.71,17,80,176,"M"
6,"BIOQUIMICA",79.5,23,73,169,"M"
5,"BIOQUIMICA",83.52,22,73,178,"M"
9,"BIOQUIMICA",83.87,20,77,163,"F"
4,"BIOQUIMICA",85,22,88,173,"M"
7,"BIOQUIMICA",84.5,23,80,175,"F"
9,"BIOQUIMICA",83,27,72,178,"F"
2,"BIOQUIMICA",88,24,70,171,"M"
8,"BIOQUIMICA",84.1,18,59,170,"F"
7,"BIOQUIMICA",81.86,20,86,182,"F"
2,"BIOQUIMICA",94.83,22,65,178,"F"
4,"BIOQUIMICA",88.75,21,60,165,"M"
7,"BIOQUIMICA",83.56,21,79,186,"F"
6,"BIOQUIMICA",92.11,20,72,178,"F"
2,"BIOQUIMICA",97,20,75,166,"M"
2,"BIOQUIMICA",92.83,21,60,178,"M"
5,"BIOQUIMICA",84.75,20,68,165,"M"
2,"BIOQUIMICA",89.5,21,64,169,"M"
2,"BIOQUIMICA",91.17,20,89,164,"F"
6,"BIOQUIMICA",83.2,23,82,162,"M"
4,"BIOQUIMICA",94,19,69,170,"F"
6,"BIOQUIMICA",90.03,26,79,173,"F"
4,"BIOQUIMICA",84.38,23,87,181,"F"
3,"BIOQUIMICA",81.25,19,74,179,"F"
3,"BIOQUIMICA",89.92,20,80,177,"M"
7,"BIOQUIMICA",84.11,18,57,180,"F"
2,"BIOQUIMICA",93.5,21,71,167,"M"
7,"BIOQUIMICA",84.64,20,73,172,"F"
4,"BIOQUIMICA",90,21,76,172,"M"
5,"BIOQUIMICA",85.43,21,74,174,"M"
8,"BIOQUIMICA",86.65,20,87,197,"F"
2,"BIOQUIMICA",90.75,22,80,210,"F"
5,"BIOQUIMICA",86.09,22,85,197,"F"
5,"BIOQUIMICA",88.24,23,73,170,"M"
4,"BIOQUIMICA",91.61,20,74,175,"F"
6,"BIOQUIMICA",87.27,22,91,173,"M"
2,"BIOQUIMICA",94.5,19,85,193,"M"
6,"BIOQUIMICA",83.83,21,63,157,"F"
6,"BIOQUIMICA",80.82,20,69,169,"F"
4,"BIOQUIMICA",89.59,20,92,169,"M"
8,"BIOQUIMICA",95.29,18,71,168,"M"
2,"BIOQUIMICA",92.83,22,73,176,"M"
7,"BIOQUIMICA",83.96,22,74,188,"M"
4,"BIOQUIMICA",92.83,22,76,176,"F"
4,"BIOQUIMICA",91.67,21,71,203,"M"
2,"BIOQUIMICA",94,21,87,178,"F"
2,"BIOQUIMICA",85.17,18,68,177,"F"
6,"BIOQUIMICA",82.07,22,90,174,"M"
10,"ARQUITECTURA",91.96,21,87,171,"M"
8,"ARQUITECTURA",83.16,22,99,171,"M"
10,"ARQUITECTURA",81.68,16,85,177,"F"
12,"ARQUITECTURA",83.6,20,55,164,"M"
10,"ARQUITECTURA",81.51,21,65,166,"F"
10,"ARQUITECTURA",83.08,23,86,176,"F"
13,"ARQUITECTURA",84.18,20,61,180,"M"
10,"ARQUITECTURA",85.98,22,71,178,"F"
10,"ARQUITECTURA",95.81,19,68,174,"M"
10,"ARQUITECTURA",90.36,20,82,173,"F"
10,"ARQUITECTURA",87.98,23,70,188,"M"
11,"ARQUITECTURA",83.73,21,70,173,"F"
11,"ARQUITECTURA",81.45,16,83,166,"F"
10,"ARQUITECTURA",84.04,22,74,181,"F"
11,"ARQUITECTURA",81.9,20,69,177,"F"
14,"ARQUITECTURA",84.62,22,84,166,"F"
10,"ARQUITECTURA",85.02,20,89,164,"M"
10,"ARQUITECTURA",81.37,19,69,187,"F"
10,"ARQUITECTURA",87.53,21,57,168,"F"
10,"ARQUITECTURA",88.89,22,82,178,"M"
11,"ARQUITECTURA",76.8,22,79,183,"F"
11,"ARQUITECTURA",87.7,20,54,178,"M"
13,"ARQUITECTURA",83.72,21,78,146,"M"
10,"ARQUITECTURA",89.98,19,73,184,"F"
13,"ARQUITECTURA",79.91,18,82,172,"M"
9,"ARQUITECTURA",88.59,21,62,171,"F"
11,"ARQUITECTURA",93.79,25,63,159,"F"
11,"ARQUITECTURA",85.06,20,86,182,"F"
13,"ARQUITECTURA",82.69,23,76,178,"F"
11,"ARQUITECTURA",81.7,22,78,185,"M"
13,"ARQUITECTURA",79.88,19,80,177,"M"
10,"ARQUITECTURA",90.04,26,66,169,"F"
10,"ARQUITECTURA",94.62,20,72,190,"F"
11,"ARQUITECTURA",82,23,83,165,"F"
10,"ARQUITECTURA",88.96,24,71,188,"M"
12,"ARQUITECTURA",84.91,19,74,173,"F"
11,"ARQUITECTURA",84.26,24,56,174,"F"
11,"ARQUITECTURA",79.07,21,74,177,"F"
11,"ARQUITECTURA",83.57,24,71,165,"F"
12,"ARQUITECTURA",81.54,21,58,187,"M"
11,"ARQUITECTURA",84.37,21,62,176,"F"
10,"ARQUITECTURA",86.19,23,76,180,"M"
12,"ARQUITECTURA",85.02,23,78,184,"M"
13,"ARQUITECTURA",82.67,22,70,161,"M"
15,"ARQUITECTURA",81.46,23,82,176,"F"
10,"ARQUITECTURA",88.79,21,77,175,"M"
10,"ARQUITECTURA",87.09,19,63,165,"F"
12,"ARQUITECTURA",78.97,20,61,173,"M"
10,"ARQUITECTURA",84.1,20,79,184,"M"
10,"ARQUITECTURA",87.88,23,71,167,"F"
11,"ARQUITECTURA",91.74,21,85,176,"M"
10,"ARQUITECTURA",82.03,23,70,165,"M"
11,"ARQUITECTURA",80.36,22,64,170,"F"
10,"ARQUITECTURA",82.67,23,82,166,"F"
14,"ARQUITECTURA",80.26,21,72,150,"F"
11,"ARQUITECTURA",83.37,20,76,163,"F"
10,"ARQUITECTURA",90.68,18,68,164,"F"
12,"ARQUITECTURA",83.72,19,81,178,"M"
12,"ARQUITECTURA",80.29,19,72,169,"M"
10,"ARQUITECTURA",83.58,20,80,175,"M"
10,"ARQUITECTURA",91.6,23,92,173,"F"
10,"ARQUITECTURA",86.38,24,64,177,"M"
9,"ARQUITECTURA",86.24,20,71,161,"F"
13,"ARQUITECTURA",83.06,23,76,174,"M"
11,"ARQUITECTURA",80.13,21,90,180,"F"
11,"ARQUITECTURA",82.05,22,86,184,"F"
15,"ARQUITECTURA",82.19,25,76,182,"M"
12,"ARQUITECTURA",81.07,24,76,177,"F"
11,"ARQUITECTURA",84.66,18,71,201,"M"
11,"ARQUITECTURA",81.14,26,81,187,"M"
11,"ARQUITECTURA",80.2,18,68,177,"M"
10,"ARQUITECTURA",88,21,80,180,"F"
12,"ARQUITECTURA",82.33,22,84,173,"M"
10,"ARQUITECTURA",90.66,23,87,165,"M"
10,"ARQUITECTURA",85.71,22,80,179,"M"
11,"ARQUITECTURA",85.15,22,83,185,"M"
11,"ARQUITECTURA",84,21,68,165,"F"
10,"ARQUITECTURA",88.26,22,76,165,"F"
10,"ARQUITECTURA",85.87,18,93,179,"M"
11,"ARQUITECTURA",80.11,20,69,166,"M"
10,"ARQUITECTURA",82.14,21,69,185,"M"
11,"ARQUITECTURA",81.37,23,76,177,"M"
10,"ARQUITECTURA",88.17,22,86,170,"M"
10,"ARQUITECTURA",79.13,21,88,166,"F"
10,"ARQUITECTURA",88.89,24,92,175,"M"
10,"ARQUITECTURA",85.93,17,71,173,"F"
10,"ARQUITECTURA",82.76,21,67,175,"M"
12,"ARQUITECTURA",84.63,24,85,173,"F"
2,"ARQUITECTURA",96.83,23,88,174,"F"
2,"ARQUITECTURA",93.83,21,67,183,"F"
7,"ARQUITECTURA",83.22,19,69,183,"F"
2,"ARQUITECTURA",88.83,23,68,173,"F"
4,"ARQUITECTURA",89.56,23,76,170,"M"
9,"ARQUITECTURA",82.39,24,91,178,"M"
3,"ARQUITECTURA",78,21,51,166,"M"
3,"ARQUITECTURA",85.4,19,94,182,"M"
7,"ARQUITECTURA",83.71,20,71,183,"F"
7,"ARQUITECTURA",88.92,20,71,171,"M"
8,"ARQUITECTURA",86.9,23,80,160,"F"
2,"ARQUITECTURA",92.33,22,81,164,"M"
7,"ARQUITECTURA",83,17,82,168,"F"
3,"ARQUITECTURA",88.5,23,87,175,"M"
6,"ARQUITECTURA",86.44,19,68,169,"M"
6,"ARQUITECTURA",90.83,21,83,175,"M"
6,"ARQUITECTURA",89.97,22,64,167,"F"
2,"ARQUITECTURA",96.33,14,75,180,"F"
9,"ARQUITECTURA",89.93,21,73,180,"F"
2,"ARQUITECTURA",88.83,20,84,186,"F"
2,"ARQUITECTURA",92.83,22,77,172,"F"
8,"ARQUITECTURA",85.18,22,85,181,"F"
4,"ARQUITECTURA",90.33,20,57,175,"F"
5,"ARQUITECTURA",91.52,19,70,177,"M"
2,"ARQUITECTURA",88.5,21,86,186,"M"
8,"ARQUITECTURA",90.34,20,89,187,"M"
2,"ARQUITECTURA",95.33,23,76,157,"F"
5,"ARQUITECTURA",89.54,24,72,182,"M"
8,"ARQUITECTURA",90.29,20,76,175,"F"
8,"ARQUITECTURA",92.14,22,77,183,"F"
5,"ARQUITECTURA",87.09,22,95,191,"F"
5,"ARQUITECTURA",94.08,22,75,144,"M"
6,"ARQUITECTURA",89.67,20,57,180,"M"
4,"ARQUITECTURA",80.3,25,74,185,"M"
4,"ARQUITECTURA",89.72,23,71,173,"F"
7,"ARQUITECTURA",94.46,22,74,148,"F"
5,"ARQUITECTURA",90.29,21,66,178,"M"
9,"ARQUITECTURA",90.09,22,80,169,"M"
5,"ARQUITECTURA",92.38,23,82,182,"F"
7,"ARQUITECTURA",83.16,19,89,169,"F"
4,"ARQUITECTURA",94.88,21,73,171,"F"
8,"ARQUITECTURA",84.38,20,85,194,"F"
2,"ARQUITECTURA",91,23,67,171,"F"
2,"ARQUITECTURA",90.17,21,74,162,"M"
3,"ARQUITECTURA",89.11,20,67,174,"M"
4,"ARQUITECTURA",89.28,21,87,176,"F"
3,"ARQUITECTURA",90.36,17,60,170,"F"
3,"ARQUITECTURA",87.3,23,79,172,"M"
3,"ARQUITECTURA",87.78,23,58,162,"F"
2,"ARQUITECTURA",87,21,91,175,"M"
3,"ARQUITECTURA",90.75,20,63,174,"M"
6,"ARQUITECTURA",91.03,18,64,182,"F"
3,"ARQUITECTURA",82.56,19,88,188,"M"
3,"ARQUITECTURA",80.88,22,79,182,"F"
7,"ARQUITECTURA",89.49,20,60,193,"F"
2,"ARQUITECTURA",87.33,26,94,170,"F"
4,"ARQUITECTURA",86.89,23,77,169,"F"
5,"ARQUITECTURA",83.27,21,64,184,"F"
6,"ARQUITECTURA",85.13,23,74,186,"F"
3,"ARQUITECTURA",88.08,22,60,197,"F"
3,"ARQUITECTURA",89.6,24,89,173,"M"
3,"ARQUITECTURA",77.67,18,61,178,"M"
8,"ARQUITECTURA",89.37,24,81,183,"F"
8,"ARQUITECTURA",81.93,19,73,160,"M"
9,"ARQUITECTURA",90.35,23,61,191,"F"
8,"ARQUITECTURA",85.53,24,63,174,"M"
5,"ARQUITECTURA",88.83,20,73,164,"M"
5,"ARQUITECTURA",80,25,79,170,"M"
9,"ARQUITECTURA",87.48,22,76,186,"F"
2,"ARQUITECTURA",94.17,21,77,182,"F"
8,"ARQUITECTURA",84.1,17,80,188,"F"
9,"ARQUITECTURA",86.32,22,94,188,"F"
6,"ARQUITECTURA",92.37,23,76,175,"F"
9,"ARQUITECTURA",87.53,23,55,168,"M"
7,"ARQUITECTURA",86.18,24,96,177,"M"
7,"ARQUITECTURA",86.31,22,77,163,"M"
5,"ARQUITECTURA",86.05,21,86,168,"M"
3,"ARQUITECTURA",91.7,21,69,173,"F"
2,"ARQUITECTURA",80.33,20,75,186,"F"
3,"ARQUITECTURA",79.8,21,83,178,"M"
9,"ARQUITECTURA",85.04,25,83,170,"F"
7,"ARQUITECTURA",88.24,22,79,176,"F"
2,"ARQUITECTURA",79.6,21,73,165,"F"
4,"ARQUITECTURA",80,24,80,172,"F"
3,"ARQUITECTURA",91.82,19,90,196,"F"
4,"ARQUITECTURA",89.41,22,71,185,"M"
3,"ARQUITECTURA",88.09,23,69,166,"F"
7,"ARQUITECTURA",84.38,17,76,175,"M"
8,"ARQUITECTURA",88.88,23,89,168,"F"
3,"ARQUITECTURA",82.33,21,76,191,"M"
7,"ARQUITECTURA",89.18,22,78,174,"M"
8,"ARQUITECTURA",82.92,22,78,151,"M"
6,"ARQUITECTURA",90.71,23,78,159,"F"
3,"ARQUITECTURA",90.64,26,62,172,"F"
7,"ARQUITECTURA",87.12,21,76,185,"M"
3,"ARQUITECTURA",87.67,20,72,174,"F"
6,"ARQUITECTURA",86.22,20,75,151,"M"
6,"ARQUITECTURA",90.48,21,80,183,"M"
2,"ARQUITECTURA",86.33,21,77,186,"F"
6,"ARQUITECTURA",80.38,23,88,181,"F"
2,"ARQUITECTURA",90.83,24,78,181,"M"
4,"ARQUITECTURA",82.82,24,62,165,"M"
3,"ARQUITECTURA",83.4,21,63,186,"M"
8,"ARQUITECTURA",85.22,23,70,178,"M"
2,"ARQUITECTURA",88.2,20,69,176,"F"
2,"ARQUITECTURA",93.17,17,94,159,"F"
9,"ARQUITECTURA",86.89,22,71,180,"F"
4,"ARQUITECTURA",87.35,17,67,159,"F"
5,"ARQUITECTURA",93.38,22,77,185,"M"
3,"ARQUITECTURA",86,22,85,168,"M"
9,"ARQUITECTURA",86,19,78,162,"M"
7,"ARQUITECTURA",91.27,18,80,190,"F"
6,"ARQUITECTURA",89.43,23,55,182,"M"
2,"ARQUITECTURA",89.6,19,67,172,"M"
3,"ARQUITECTURA",78.5,23,70,184,"F"
3,"ARQUITECTURA",92.75,22,94,172,"M"
7,"ARQUITECTURA",87.3,21,68,172,"F"
2,"ARQUITECTURA",82,20,85,187,"M"
4,"ARQUITECTURA",91.76,20,79,172,"F"
9,"ARQUITECTURA",84.63,20,87,164,"F"
5,"ARQUITECTURA",81.81,20,77,176,"F"
2,"ARQUITECTURA",89.17,24,81,194,"M"
2,"ARQUITECTURA",90.5,25,58,173,"M"
3,"ARQUITECTURA",75.6,23,82,178,"M"
8,"ARQUITECTURA",82.59,19,70,177,"F"
2,"ARQUITECTURA",86.67,22,61,158,"M"
2,"ARQUITECTURA",91.17,21,61,173,"F"
2,"ARQUITECTURA",83.5,23,70,169,"F"
4,"ARQUITECTURA",85.56,21,70,179,"M"
7,"ARQUITECTURA",89.19,22,86,177,"F"
6,"ARQUITECTURA",86.76,23,71,168,"M"
9,"ARQUITECTURA",85.15,20,71,176,"F"
9,"ARQUITECTURA",88.87,19,91,169,"F"
2,"ARQUITECTURA",89.67,21,115,186,"M"
3,"ARQUITECTURA",85,22,59,174,"F"
5,"ARQUITECTURA",90.71,25,73,173,"M"
8,"ARQUITECTURA",85.03,22,75,190,"M"
9,"ARQUITECTURA",87.48,23,59,149,"M"
6,"ARQUITECTURA",93.3,21,79,173,"F"
4,"ARQUITECTURA",93.28,17,60,177,"F"
9,"ARQUITECTURA",88.02,20,78,188,"F"
4,"ARQUITECTURA",86.72,18,89,162,"M"
4,"ARQUITECTURA",91,19,62,195,"F"
2,"ARQUITECTURA",90.8,21,64,190,"M"
8,"ARQUITECTURA",91.66,26,60,187,"F"
2,"ARQUITECTURA",86,20,73,160,"F"
2,"ARQUITECTURA",86.5,20,87,179,"M"
2,"ARQUITECTURA",95.17,23,64,178,"F"
9,"ARQUITECTURA",89.96,22,69,163,"F"
7,"ARQUITECTURA",83.25,21,75,183,"F"
5,"ARQUITECTURA",78.93,20,81,168,"F"
9,"ARQUITECTURA",85.33,23,91,194,"M"
4,"ARQUITECTURA",83.38,20,69,178,"M"
6,"ARQUITECTURA",93,23,84,186,"M"
6,"ARQUITECTURA",89.1,20,72,197,"F"
4,"ARQUITECTURA",93.5,22,83,157,"F"
2,"ARQUITECTURA",86.33,21,91,183,"F"
2,"ARQUITECTURA",90.17,17,62,175,"F"
7,"ARQUITECTURA",88.6,22,80,186,"F"
7,"ARQUITECTURA",83.6,21,67,165,"M"
5,"ARQUITECTURA",87.18,17,65,177,"M"
3,"ARQUITECTURA",88.9,18,83,173,"M"
2,"ARQUITECTURA",87.83,19,77,194,"M"
7,"ARQUITECTURA",87.76,18,66,181,"F"
9,"ARQUITECTURA",85.04,21,73,166,"F"
6,"ARQUITECTURA",86.43,21,63,192,"F"
9,"ARQUITECTURA",87.04,19,69,148,"M"
5,"ARQUITECTURA",84.42,22,56,186,"F"
8,"ARQUITECTURA",82.3,19,81,172,"M"
5,"ARQUITECTURA",79.91,20,80,169,"F"
8,"ARQUITECTURA",83.8,23,76,143,"F"
8,"ARQUITECTURA",87.38,20,65,169,"M"
6,"ARQUITECTURA",80.71,19,69,177,"F"
3,"ARQUITECTURA",89.3,24,71,176,"F"
9,"ARQUITECTURA",90.11,19,73,181,"M"
2,"ARQUITECTURA",91.83,16,79,166,"F"
7,"ARQUITECTURA",84.73,19,79,169,"F"
4,"ARQUITECTURA",79.89,21,61,179,"F"
7,"ARQUITECTURA",89.46,19,81,174,"F"
8,"ARQUITECTURA",84.12,19,77,179,"M"
3,"ARQUITECTURA",90.5,23,67,162,"F"
5,"ARQUITECTURA",90.13,21,73,171,"F"
5,"ARQUITECTURA",82.86,19,89,168,"M"
7,"ARQUITECTURA",87,22,75,173,"M"
5,"ARQUITECTURA",90.3,19,63,157,"F"
2,"ARQUITECTURA",90.33,20,83,178,"F"
8,"ARQUITECTURA",88.41,21,74,173,"F"
7,"ARQUITECTURA",87.15,18,94,167,"F"
5,"ARQUITECTURA",85.31,23,69,156,"M"
4,"ARQUITECTURA",93.44,22,72,172,"F"
3,"ARQUITECTURA",78,21,71,168,"M"
6,"ARQUITECTURA",86.13,21,78,156,"F"
8,"ARQUITECTURA",81.67,22,84,174,"M"
9,"ARQUITECTURA",84.53,23,70,176,"F"
3,"ARQUITECTURA",85.18,20,67,168,"F"
2,"ARQUITECTURA",92.5,22,66,173,"M"
6,"ARQUITECTURA",88.37,23,67,189,"M"
9,"ARQUITECTURA",83.22,20,80,181,"M"
9,"ARQUITECTURA",85.66,22,96,166,"F"
2,"ARQUITECTURA",87.5,22,71,159,"M"
7,"ARQUITECTURA",93.03,21,77,180,"F"
4,"ARQUITECTURA",92.11,23,98,165,"F"
3,"ARQUITECTURA",86.67,21,84,176,"F"
3,"ARQUITECTURA",87.89,20,85,169,"F"
2,"ARQUITECTURA",94,19,73,153,"F"
7,"ARQUITECTURA",89.68,22,70,164,"M"
2,"ARQUITECTURA",91.67,20,76,176,"M"
2,"ARQUITECTURA",87.5,23,63,167,"F"
8,"ARQUITECTURA",93.47,23,71,186,"M"
6,"ARQUITECTURA",89.17,24,71,174,"M"
4,"ARQUITECTURA",77.15,23,61,183,"M"
3,"ARQUITECTURA",87.22,20,87,190,"F"
7,"ARQUITECTURA",82.94,22,69,166,"F"
8,"ARQUITECTURA",90.61,18,65,171,"M"
5,"ARQUITECTURA",90.42,22,77,165,"F"
4,"ARQUITECTURA",87.17,21,84,178,"M"
8,"ARQUITECTURA",80.75,21,91,175,"M"
7,"ARQUITECTURA",84.09,23,65,183,"M"
7,"ARQUITECTURA",91.6,18,77,189,"F"
3,"ARQUITECTURA",91.45,22,82,167,"F"
9,"ARQUITECTURA",84.85,20,78,160,"F"
2,"ARQUITECTURA",92.33,21,79,180,"F"
2,"ARQUITECTURA",86.17,22,68,168,"F"
2,"ARQUITECTURA",95.33,23,100,164,"M"
7,"ARQUITECTURA",88.6,24,90,174,"F"
8,"ARQUITECTURA",83.42,24,64,174,"F"
9,"ARQUITECTURA",82.53,19,69,176,"F"
9,"ARQUITECTURA",90.06,18,87,200,"F"
8,"ARQUITECTURA",81.06,26,91,168,"F"
3,"ARQUITECTURA",88,21,57,184,"M"
2,"ARQUITECTURA",88.8,18,82,181,"F"
2,"ARQUITECTURA",89.67,20,70,178,"F"
9,"ARQUITECTURA",82.97,21,65,153,"M"
9,"ARQUITECTURA",80.43,21,78,182,"F"
5,"ARQUITECTURA",87.65,23,74,162,"F"
7,"ARQUITECTURA",84.12,23,62,174,"M"
2,"ARQUITECTURA",95,22,82,184,"M"
9,"ARQUITECTURA",87.6,23,82,168,"F"
2,"ARQUITECTURA",89.8,25,60,182,"F"
4,"ARQUITECTURA",88.15,20,61,178,"M"
4,"ARQUITECTURA",83.6,20,63,187,"F"
3,"ARQUITECTURA",81.14,21,83,180,"F"
8,"ARQUITECTURA",81.22,22,74,167,"M"
9,"ARQUITECTURA",83,21,90,167,"F"
3,"ARQUITECTURA",87.3,22,64,170,"F"
2,"ARQUITECTURA",90.17,21,63,162,"F"
5,"ARQUITECTURA",90.72,22,47,182,"M"
2,"ARQUITECTURA",95.83,22,67,179,"F"
2,"ARQUITECTURA",91.5,23,78,167,"M"
6,"ARQUITECTURA",85.93,24,70,169,"F"
9,"ARQUITECTURA",83.15,21,83,174,"M"
